Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_YCD'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-04 03:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 03:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 03:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 03:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 04:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 05:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 06:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 07:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 08:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 09:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 10:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 10:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
